orig_idx,cluster_id,stage,label
3054,833,valid,0
3055,2058,train,0
3056,2059,train,0
3057,2060,train,0
3058,383,train,0
3059,2061,train,0
3060,8,train,1
3061,2062,train,0
3062,4,test,0
3063,8,train,0
3064,2063,train,0
3065,2064,test,1
3066,8,train,1
3067,2065,valid,0
3068,2066,test,0
3069,390,train,0
3070,2067,train,0
3071,1625,test,1
3072,8,train,0
3073,341,test,0
3074,2068,valid,1
3075,2069,train,0
3076,2070,test,1
3077,2071,train,0
3078,2072,train,1
3079,2073,train,1
3080,1058,train,1
3081,2074,train,1
3082,8,train,1
3083,2075,train,1
3084,2076,train,0
3085,2077,train,0
3086,8,train,0
3087,1371,train,0
3088,433,train,0
3089,569,train,0
3090,8,train,1
3091,8,train,1
3092,2078,train,1
3093,2079,test,0
3094,8,train,1
3095,2080,train,1
3096,8,train,1
3097,2081,valid,0
3098,115,test,0
3099,2082,train,1
3100,8,train,1
3101,8,train,0
3102,2083,train,0
3103,2084,train,1
3104,2085,train,1
3105,2086,train,0
3106,2087,train,0
3107,492,train,0
3108,8,train,0
3109,2088,train,1
3110,8,train,0
3111,2089,train,0
3112,1139,train,1
3113,2090,valid,0
3114,438,train,0
3115,8,train,1
3116,2091,test,0
3117,2092,train,1
3118,8,train,0
3119,486,train,1
3120,8,train,1
3121,1623,train,0
3122,2093,train,1
3123,2094,train,0
3124,855,train,1
3125,2095,valid,1
3126,1898,train,0
3127,8,train,1
3128,2096,train,0
3129,2097,test,1
3130,2098,train,0
3131,1449,valid,1
3132,2099,train,1
3133,278,test,1
3134,2100,train,1
3135,2101,train,1
3136,2102,train,0
3137,8,train,0
3138,8,train,1
3139,2103,train,0
3140,2104,train,0
3141,2105,train,0
3142,341,test,1
3143,2106,train,1
3144,2107,train,0
3145,2108,train,0
3146,2109,train,0
3147,8,train,1
3148,1512,test,0
3149,2110,train,1
3150,8,train,0
3151,8,train,0
3152,470,train,1
3153,2111,valid,0
3154,630,train,0
3155,2112,test,0
3156,8,train,0
3157,2113,train,0
3158,8,train,1
3159,8,train,1
3160,2114,train,1
3161,1274,train,0
3162,2115,train,1
3163,1082,train,0
3164,8,train,1
3165,2116,train,1
3166,2117,train,1
3167,8,train,0
3168,2118,train,0
3169,2119,train,1
3170,2120,train,0
3171,2121,train,0
3172,2122,train,0
3173,2123,train,0
3174,8,train,0
3175,8,train,0
3176,2124,train,1
3177,8,train,1
3178,8,train,1
3179,8,train,1
3180,296,train,0
3181,2125,train,0
3182,8,train,1
3183,2126,train,1
3184,2127,train,0
3185,2128,train,0
3186,1022,train,1
3187,2129,valid,1
3188,2130,test,1
3189,492,train,1
3190,2131,valid,0
3191,8,train,1
3192,111,test,0
3193,566,valid,0
3194,2132,test,0
3195,575,valid,1
3196,2133,train,0
3197,8,train,0
3198,2134,train,1
3199,2135,train,0
3200,2136,train,0
3201,1650,train,0
3202,1254,train,0
3203,2137,train,1
3204,2138,train,1
3205,2139,train,0
3206,2140,train,1
3207,2141,train,0
3208,2142,train,1
3209,2143,train,0
3210,8,train,0
3211,2144,train,0
3212,8,train,0
3213,796,test,1
3214,8,train,0
3215,2145,valid,1
3216,1994,valid,1
3217,2146,train,0
3218,2147,train,0
3219,2148,train,1
3220,2149,train,1
3221,8,train,1
3222,2150,train,0
3223,8,train,1
3224,2151,train,0
3225,8,train,0
3226,440,train,1
3227,8,train,0
3228,2152,valid,0
3229,8,train,1
3230,831,valid,0
3231,112,test,0
3232,2153,valid,1
3233,2154,test,1
3234,2155,train,1
3235,8,train,1
3236,2156,train,1
3237,2157,valid,0
3238,366,test,0
3239,8,train,1
3240,2158,train,1
3241,2159,train,1
3242,8,train,0
3243,2160,test,0
3244,354,train,1
3245,239,test,1
3246,1055,valid,1
3247,8,train,1
3248,2161,train,0
3249,2162,test,1
3250,2163,train,0
3251,2164,train,1
3252,8,train,1
3253,8,train,1
3254,2165,train,1
3255,2166,train,0
3256,2167,train,0
3257,2168,train,1
3258,2169,train,1
3259,2145,valid,1
3260,2170,train,1
3261,1047,valid,0
3262,337,train,0
3263,2171,train,1
3264,1019,train,0
3265,2172,train,1
3266,8,train,1
3267,2173,train,1
3268,2174,train,1
3269,247,train,0
3270,2175,test,1
3271,2176,train,1
3272,2177,train,1
3273,2178,train,1
3274,8,train,0
3275,2179,train,1
3276,443,valid,1
3277,2180,train,0
3278,2181,train,1
3279,50,train,0
3280,2182,train,0
3281,8,train,1
3282,2183,train,0
3283,2184,train,0
3284,8,train,0
3285,238,valid,1
3286,8,train,0
3287,2185,train,0
3288,2186,train,0
3289,8,train,0
3290,415,train,1
3291,2187,train,0
3292,2188,train,0
3293,2189,train,0
3294,1528,valid,0
3295,2190,train,1
3296,2191,valid,0
3297,2192,test,0
3298,819,test,1
3299,8,train,1
3300,2193,train,0
3301,2194,train,0
3302,2195,valid,1
3303,2196,test,1
3304,2197,train,1
3305,2198,train,1
3306,2199,train,0
3307,8,train,1
3308,2200,train,1
3309,112,test,1
3310,2201,train,0
3311,8,train,0
3312,1527,train,0
3313,84,valid,0
3314,2202,train,0
3315,2203,train,0
3316,1597,train,0
3317,2204,train,1
3318,2205,train,0
3319,2206,train,1
3320,2207,train,0
3321,2208,train,0
3322,8,train,0
3323,2209,train,1
3324,1320,train,1
3325,8,train,0
3326,2157,valid,1
3327,2210,train,0
3328,1133,train,0
3329,2211,train,1
3330,8,train,1
3331,2212,valid,0
3332,2213,train,1
3333,8,train,0
3334,2214,train,1
3335,8,train,0
3336,382,train,1
3337,8,train,1
3338,2215,valid,1
3339,8,train,0
3340,2216,train,1
3341,2217,test,1
3342,2218,test,0
3343,2219,train,0
3344,2220,train,1
3345,2221,train,1
3346,2222,valid,0
3347,8,train,1
3348,2223,test,0
3349,201,train,1
3350,2224,train,1
3351,8,train,1
3352,115,test,1
3353,2225,train,0
3354,150,valid,0
3355,2226,train,1
3356,2227,train,0
3357,2228,train,1
3358,2229,train,1
3359,8,train,0
3360,2230,train,0
3361,8,train,0
3362,8,train,1
3363,24,test,0
3364,2114,train,0
3365,2231,train,1
3366,2232,valid,1
3367,8,train,0
3368,2233,valid,0
3369,2234,train,0
3370,2235,test,1
3371,2236,train,1
3372,250,valid,1
3373,8,train,0
3374,752,train,1
3375,1596,train,1
3376,2237,test,0
3377,390,train,0
3378,2238,train,0
3379,833,valid,0
3380,2239,train,0
3381,1766,train,1
3382,8,train,0
3383,2240,train,0
3384,2241,train,1
3385,112,test,0
3386,2242,train,1
3387,2243,train,0
3388,2244,train,1
3389,353,valid,0
3390,2245,train,1
3391,2246,train,0
3392,2247,train,0
3393,2248,train,0
3394,2249,train,1
3395,2250,train,0
3396,2251,train,1
3397,2252,train,1
3398,554,train,0
3399,2253,valid,0
3400,115,test,0
3401,8,train,0
3402,2254,train,0
3403,2255,test,0
3404,566,valid,1
3405,2256,train,0
3406,8,train,1
3407,2257,valid,1
3408,8,train,0
3409,2258,train,0
3410,2259,test,1
3411,2260,train,0
3412,8,train,0
3413,2261,train,0
3414,8,train,1
3415,1511,train,1
3416,8,train,0
3417,2262,train,0
3418,2263,train,0
3419,2264,train,1
3420,2265,train,0
3421,2266,train,1
3422,2267,train,0
3423,613,valid,1
3424,2268,train,1
3425,2269,train,0
3426,2270,train,0
3427,8,train,0
3428,250,valid,0
3429,2271,train,1
3430,8,train,0
3431,8,train,1
3432,2272,train,0
3433,2273,train,0
3434,2274,train,0
3435,2275,train,1
3436,2276,train,0
3437,569,train,0
3438,2277,train,1
3439,2278,valid,0
3440,8,train,0
3441,426,test,0
3442,2279,test,0
3443,2280,train,1
3444,2281,train,0
3445,2282,train,0
3446,8,train,0
3447,2283,train,0
3448,2284,train,0
3449,8,train,0
3450,2285,train,1
3451,9,test,0
3452,2286,train,0
3453,2287,train,0
3454,613,valid,1
3455,1305,train,1
3456,2288,train,0
3457,2289,train,1
3458,8,train,1
3459,2290,train,0
3460,8,train,1
3461,166,valid,0
3462,2291,train,0
3463,8,train,0
3464,2292,train,0
3465,2293,train,1
3466,8,train,1
3467,1112,train,0
3468,8,train,0
3469,2294,train,0
3470,8,train,0
3471,517,train,1
3472,2295,train,1
3473,8,train,0
3474,2296,valid,1
3475,2297,train,0
3476,2298,test,1
3477,2299,train,0
3478,2300,train,0
3479,1473,train,1
3480,2301,train,0
3481,2302,train,0
3482,2303,train,0
3483,2304,train,1
3484,2305,train,1
3485,2306,valid,0
3486,2307,test,0
3487,8,train,1
3488,2308,train,0
3489,8,train,1
3490,2309,train,0
3491,2310,train,1
3492,8,train,1
3493,2311,train,0
3494,2312,train,0
3495,2313,train,1
3496,286,valid,1
3497,2314,train,0
3498,1849,train,1
3499,2315,train,1
3500,2316,train,1
3501,2317,train,0
3502,8,train,0
3503,1613,train,0
3504,8,train,1
3505,2318,train,1
3506,2319,train,0
3507,131,valid,1
3508,8,train,1
3509,2320,train,0
3510,2321,train,1
3511,2322,train,1
3512,2323,train,0
3513,2324,train,0
3514,2325,train,1
3515,8,train,0
3516,8,train,0
3517,8,train,1
3518,2326,train,1
3519,2327,train,0
3520,2328,train,1
3521,559,train,0
3522,1434,train,0
3523,8,train,1
3524,2329,valid,1
3525,2330,train,0
3526,2331,train,1
3527,2332,valid,0
3528,2333,test,1
3529,2334,test,0
3530,1055,valid,1
3531,8,train,0
3532,2335,train,0
3533,2336,train,0
3534,877,train,1
3535,8,train,1
3536,2337,train,0
3537,2338,train,0
3538,2339,train,0
3539,1406,train,0
3540,2340,train,1
3541,2341,train,0
3542,2342,train,1
3543,2343,train,0
3544,2344,train,0
3545,8,train,1
3546,2345,train,0
3547,8,train,0
3548,2346,train,0
3549,2316,train,0
3550,8,train,1
3551,630,train,1
3552,2347,valid,0
3553,286,valid,1
3554,8,train,0
3555,2348,train,1
3556,2349,test,0
3557,2350,train,0
3558,8,train,1
3559,2351,test,0
3560,112,test,1
3561,1686,train,1
3562,8,train,1
3563,2352,train,0
3564,2353,train,0
3565,2354,train,0
3566,2355,train,0
3567,2356,train,0
3568,2357,valid,1
3569,8,train,1
3570,2358,train,0
3571,2359,test,1
3572,8,train,0
3573,109,train,1
3574,2360,train,1
3575,2361,train,1
3576,2362,train,0
3577,2363,train,1
3578,1604,train,0
3579,2364,valid,1
3580,8,train,0
3581,2365,valid,0
3582,2366,train,1
3583,8,train,1
3584,2367,train,0
3585,8,train,0
3586,2368,test,0
3587,2369,train,1
3588,8,train,1
3589,2370,test,1
3590,8,train,1
3591,2371,train,1
3592,2372,train,0
3593,2373,train,1
3594,2374,train,1
3595,242,train,0
3596,8,train,1
3597,2375,valid,0
3598,2376,train,0
3599,2081,valid,0
3600,8,train,0
3601,8,train,0
3602,2377,train,0
3603,1445,train,1
3604,2378,train,0
3605,2379,train,0
3606,2380,train,1
3607,2381,train,1
3608,1817,test,0
3609,800,train,0
3610,2382,train,1
3611,2383,train,0
3612,922,valid,0
3613,2384,train,0
3614,2385,train,0
3615,8,train,0
3616,8,train,1
3617,2386,train,0
3618,2387,train,0
3619,2388,valid,0
3620,2389,valid,1
3621,2390,test,1
3622,2391,test,0
3623,8,train,0
3624,2392,train,1
3625,1798,train,1
3626,2393,train,1
3627,8,train,1
3628,2394,train,0
3629,2395,train,1
3630,2396,train,0
3631,2397,train,0
3632,2398,train,1
3633,2399,train,0
3634,2400,train,0
3635,1940,train,1
3636,2401,train,0
3637,2402,train,1
3638,2403,train,1
3639,2404,test,0
3640,2405,train,1
3641,2406,train,0
3642,2407,train,0
3643,2408,valid,0
3644,2409,train,1
3645,8,train,1
3646,1905,valid,0
3647,311,test,1
3648,2410,train,0
3649,8,train,1
3650,2411,train,0
3651,2412,train,1
3652,8,train,0
3653,366,test,0
3654,1160,valid,0
3655,2413,train,0
3656,2414,test,0
3657,2415,train,0
3658,8,train,1
3659,650,test,0
3660,2416,train,0
3661,2417,train,0
3662,426,test,0
3663,800,train,0
3664,2418,train,1
3665,353,valid,0
3666,2419,valid,1
3667,2420,train,0
3668,2421,test,1
3669,8,train,0
3670,2422,train,0
3671,566,valid,0
3672,961,train,1
3673,2423,train,0
3674,2424,train,1
3675,8,train,0
3676,2425,valid,0
3677,2426,train,1
3678,8,train,0
3679,8,train,0
3680,8,train,1
3681,2427,train,1
3682,288,valid,0
3683,8,train,1
3684,8,train,0
3685,2428,train,0
3686,2429,train,1
3687,2430,test,0
3688,1592,train,1
3689,8,train,1
3690,2431,train,1
3691,2432,train,1
3692,2433,train,0
3693,732,train,0
3694,2434,train,0
3695,8,train,1
3696,2435,train,0
3697,638,train,1
3698,2436,train,1
3699,8,train,1
3700,2437,train,1
3701,2438,train,0
3702,8,train,0
3703,8,train,1
3704,2439,train,1
3705,2440,train,0
3706,8,train,0
3707,8,train,0
3708,2441,train,1
3709,2442,train,0
3710,8,train,1
3711,8,train,0
3712,2124,train,0
3713,8,train,0
3714,1842,train,1
3715,202,train,0
3716,2443,train,0
3717,111,test,0
3718,2444,train,0
3719,2445,train,0
3720,2446,train,1
3721,8,train,1
3722,8,train,1
3723,2447,train,0
3724,2448,valid,1
3725,2449,test,1
3726,250,valid,0
3727,2422,train,0
3728,2450,train,0
3729,2451,valid,0
3730,2452,train,1
3731,2453,train,1
3732,566,valid,1
3733,8,train,0
3734,2454,train,1
3735,8,train,0
3736,744,train,1
3737,2455,train,1
3738,2456,train,1
3739,2457,train,1
3740,2458,train,1
3741,191,train,0
3742,8,train,0
3743,2274,train,0
3744,711,train,0
3745,2459,test,0
3746,2460,train,1
3747,8,train,0
3748,2461,train,0
3749,2462,train,0
3750,2463,train,1
3751,8,train,1
3752,8,train,1
3753,2464,train,1
3754,8,train,1
3755,8,train,0
3756,2465,train,1
3757,2466,train,1
3758,2467,train,0
3759,1015,train,1
3760,2468,train,1
3761,8,train,1
3762,278,test,0
3763,3,test,0
3764,8,train,0
3765,367,test,0
3766,1191,train,0
3767,2469,train,0
3768,2114,train,1
3769,67,valid,1
3770,2079,test,1
3771,2470,train,0
3772,2471,train,0
3773,2472,train,1
3774,2145,valid,1
3775,8,train,1
3776,8,train,0
3777,8,train,0
3778,2473,train,0
3779,1509,train,1
3780,2474,train,0
3781,2475,train,1
3782,124,train,1
3783,2476,train,0
3784,2477,train,0
3785,2478,valid,1
3786,2479,valid,0
3787,8,train,0
3788,2480,test,1
3789,8,train,0
3790,2481,train,1
3791,2482,test,0
3792,2483,train,0
3793,2484,train,0
3794,8,train,1
3795,2485,train,1
3796,2486,train,1
3797,2487,train,0
3798,8,train,0
3799,2488,train,1
3800,8,train,1
3801,2489,train,1
3802,2490,train,0
3803,2491,train,1
3804,2492,valid,0
3805,2493,test,0
3806,2494,train,0
3807,2495,valid,1
3808,2496,train,0
3809,439,train,0
3810,2497,test,1
3811,8,train,1
3812,2498,train,0
3813,2499,train,0
3814,8,train,0
3815,8,train,0
3816,2500,train,0
3817,2501,train,1
3818,2502,train,1
3819,740,train,0
3820,2503,train,0
3821,2504,train,0
3822,2505,train,0
3823,2506,train,0
3824,2507,train,0
3825,2508,train,0
3826,2509,train,1
3827,2510,train,0
3828,2511,train,0
3829,2512,valid,0
3830,1041,train,1
3831,2513,test,0
3832,405,valid,0
3833,2514,train,0
3834,2515,train,0
3835,8,train,0
3836,1457,test,0
3837,8,train,0
3838,2516,train,1
3839,2517,train,1
3840,2518,train,1
3841,8,train,0
3842,2519,train,0
3843,2520,train,0
3844,2521,train,0
3845,8,train,0
3846,2522,train,1
3847,2523,train,1
3848,2524,train,0
3849,8,train,0
3850,8,train,0
3851,2525,train,0
3852,2526,train,1
3853,2527,train,0
3854,8,train,0
3855,8,train,1
3856,305,train,0
3857,1606,train,1
3858,2528,valid,1
3859,2529,valid,0
3860,2530,test,1
3861,2531,test,0
3862,2117,train,0
3863,2532,train,0
3864,2533,train,1
3865,2534,train,1
3866,1113,train,0
3867,8,train,1
3868,833,valid,0
3869,8,train,0
3870,8,train,0
3871,2535,train,1
3872,1889,train,0
3873,2536,train,1
3874,2537,train,0
3875,2538,train,1
3876,2539,train,1
3877,336,test,1
3878,1849,train,1
3879,2540,train,1
3880,2541,train,0
3881,2542,train,1
3882,2543,train,0
3883,151,test,0
3884,2544,train,0
3885,2545,train,1
3886,2546,train,0
3887,2547,train,0
3888,2548,train,0
3889,2549,train,0
3890,2550,train,1
3891,2551,valid,1
3892,2552,valid,0
3893,2553,test,1
3894,1512,test,1
3895,8,train,0
3896,2554,train,1
3897,2555,test,0
3898,147,test,0
3899,2556,train,1
3900,1449,valid,1
3901,1597,train,0
3902,112,test,0
3903,2557,train,0
3904,115,test,0
3905,2558,train,1
3906,2559,train,0
3907,2560,train,1
3908,2561,train,0
3909,2562,train,1
3910,158,train,1
3911,2563,valid,0
3912,1549,valid,1
3913,8,train,0
3914,329,train,1
3915,2564,train,1
3916,2565,test,0
3917,2566,train,0
3918,2567,valid,1
3919,2062,train,0
3920,8,train,1
3921,2568,train,0
3922,2569,train,0
3923,2570,train,0
3924,8,train,1
3925,1009,train,1
3926,2571,test,1
3927,1160,valid,0
3928,2162,test,0
3929,2572,train,1
3930,2573,train,1
3931,2574,train,1
3932,8,train,1
3933,1480,train,1
3934,2575,valid,0
3935,8,train,1
3936,2054,test,1
3937,8,train,0
3938,2576,valid,0
3939,2577,train,1
3940,2578,valid,0
3941,2579,train,1
3942,2580,train,1
3943,8,train,0
3944,1251,test,0
3945,155,train,1
3946,2581,test,0
3947,2582,train,0
3948,2583,train,1
3949,2584,train,0
3950,506,test,1
3951,8,train,0
3952,2064,test,1
3953,2585,train,0
3954,8,train,1
3955,2586,train,0
3956,2587,train,0
3957,8,train,0
3958,2588,train,1
3959,2570,train,1
3960,2589,test,0
3961,2590,train,1
3962,8,train,0
3963,2591,valid,1
3964,2592,train,1
3965,2593,valid,0
3966,2594,train,0
3967,2595,train,0
3968,8,train,0
3969,8,train,1
3970,2596,test,1
3971,2597,train,0
3972,2598,train,0
3973,2599,train,0
3974,2600,train,0
3975,8,train,1
3976,2601,train,1
3977,2602,train,1
3978,2603,train,1
3979,2604,train,1
3980,2605,test,0
3981,2606,train,0
3982,2607,train,1
3983,2608,train,0
3984,1601,train,1
3985,1173,train,0
3986,2609,train,1
3987,2610,train,1
3988,2611,train,1
3989,8,train,0
3990,2612,valid,1
3991,8,train,0
3992,1382,train,0
3993,2613,valid,0
3994,2614,test,0
3995,8,train,0
3996,8,train,1
3997,2615,train,0
3998,2616,train,0
3999,2617,train,0
4000,2618,test,1
4001,1317,train,1
4002,2619,train,1
4003,124,train,1
4004,2620,train,0
4005,2125,train,0
4006,8,train,0
4007,8,train,0
4008,2621,train,0
4009,8,train,0
4010,1390,test,0
4011,2622,train,0
4012,2623,train,1
4013,2624,train,1
4014,2625,valid,0
4015,2626,train,0
4016,366,test,0
4017,2627,train,0
4018,2628,test,0
4019,288,valid,0
4020,930,valid,0
4021,8,train,1
4022,2629,train,1
4023,131,valid,0
4024,2630,train,1
4025,2631,valid,0
4026,2632,valid,1
4027,2633,test,0
4028,2634,train,1
4029,2635,train,1
4030,2636,train,1
4031,2637,train,0
4032,8,train,0
4033,8,train,0
4034,492,train,1
4035,2638,train,0
4036,2639,train,0
4037,150,valid,0
4038,2640,train,0
4039,8,train,0
4040,2201,train,1
4041,1629,valid,1
4042,8,train,1
4043,2641,train,0
4044,2642,train,0
4045,2643,test,1
4046,2644,train,0
4047,112,test,1
4048,2645,train,1
4049,1957,valid,1
4050,8,train,1
4051,2646,train,0
4052,8,train,1
4053,2647,train,0
4054,577,test,1
4055,2648,train,1
4056,2649,train,0
4057,8,train,1
4058,1445,train,1
4059,318,train,0
4060,2650,train,0
4061,8,train,1
4062,553,train,0
4063,2651,train,0
4064,2652,train,1
4065,2653,train,0
4066,2654,train,1
4067,8,train,0
4068,2655,train,0
4069,8,train,0
4070,2656,valid,1
4071,2657,train,0
4072,2658,train,0
4073,8,train,0
4074,2659,train,0
4075,2660,train,0
4076,1130,train,0
4077,2661,train,1
4078,2662,train,0
4079,2663,train,0
4080,2664,train,0
4081,2665,train,0
4082,8,train,1
4083,2666,train,0
4084,2667,train,0
4085,2668,train,0
4086,2669,train,1
4087,2670,train,1
4088,8,train,0
4089,8,train,0
4090,250,valid,1
4091,2671,train,0
4092,2672,train,0
4093,2673,train,0
4094,2674,test,1
4095,8,train,0
4096,2675,train,1
4097,2676,train,1
4098,2677,train,0
4099,2678,train,0
4100,2679,valid,0
4101,42,train,0
4102,2680,test,0
4103,8,train,1
4104,1585,train,1
4105,2681,train,0
4106,8,train,1
4107,56,test,0
4108,2682,train,0
4109,2683,train,1
4110,8,train,0
4111,2684,train,0
4112,2685,train,1
4113,1022,train,1
4114,549,test,0
4115,2686,train,1
4116,2687,train,0
4117,2688,train,1
4118,114,test,0
4119,2689,train,1
4120,2690,train,0
4121,2691,train,0
4122,2692,train,1
4123,1657,train,0
4124,8,train,0
4125,8,train,1
4126,2693,train,1
4127,2694,train,1
4128,2695,train,0
4129,2082,train,0
4130,1165,train,1
4131,367,test,0
4132,2696,train,1
4133,588,valid,1
4134,2697,valid,1
4135,8,train,1
4136,2698,valid,0
4137,8,train,0
4138,2699,test,1
4139,238,valid,0
4140,2700,test,0
4141,2701,train,0
4142,2702,train,0
4143,2703,train,0
4144,2704,train,0
4145,8,train,0
4146,2705,train,1
4147,2706,train,1
4148,2707,train,1
4149,8,train,0
4150,1984,train,0
4151,2708,train,0
4152,8,train,1
4153,8,train,1
4154,2709,train,0
4155,2710,train,1
4156,2711,train,1
4157,1063,test,0
4158,2712,train,1
4159,2713,train,1
4160,8,train,0
4161,2714,valid,0
4162,8,train,0
4163,2715,valid,1
4164,2716,test,1
4165,8,train,1
4166,50,train,0
4167,2717,train,1
4168,1808,valid,1
4169,2718,test,0
4170,2719,train,0
4171,2720,train,0
4172,2721,train,1
4173,2722,train,0
4174,8,train,1
4175,2723,train,0
4176,8,train,0
4177,2724,train,0
4178,2725,train,1
4179,8,train,0
4180,8,train,1
4181,2726,train,1
4182,2727,train,0
4183,2728,train,1
4184,8,train,1
4185,2729,valid,0
4186,8,train,1
4187,2730,train,1
4188,38,train,1
4189,2731,train,0
4190,2732,train,0
4191,2733,train,1
4192,2734,test,0
4193,8,train,1
4194,1193,train,0
4195,2735,train,0
4196,8,train,0
4197,367,test,1
4198,8,train,1
4199,2736,train,0
4200,1888,train,0
4201,932,train,1
4202,8,train,1
4203,2737,train,1
4204,1308,train,1
4205,2738,train,0
4206,2739,train,0
4207,8,train,1
4208,2740,valid,1
4209,2741,train,1
4210,2742,test,1
4211,2743,train,0
4212,2744,train,0
4213,841,train,0
4214,2745,train,1
4215,2746,train,1
4216,8,train,1
4217,8,train,1
4218,2747,train,1
4219,2748,train,1
4220,8,train,0
4221,2643,test,1
4222,8,train,0
4223,2635,train,0
4224,2577,train,1
4225,2749,valid,0
4226,8,train,0
4227,2750,valid,0
4228,2751,train,1
4229,2752,train,1
4230,2753,train,1
4231,2754,train,1
4232,2755,test,0
4233,2756,train,0
4234,566,valid,0
4235,2757,train,1
4236,2758,train,0
4237,155,train,0
4238,2759,valid,1
4239,2760,test,1
4240,2761,train,1
4241,2762,valid,0
4242,147,test,0
4243,2763,test,0
4244,1599,train,0
4245,8,train,0
4246,8,train,0
4247,2764,train,0
4248,2765,train,0
4249,2766,train,0
4250,2767,train,1
4251,2768,train,1
4252,2,valid,0
4253,2769,train,0
4254,2770,train,0
4255,721,test,1
4256,2771,train,1
4257,8,train,0
4258,2772,train,1
4259,2773,train,0
4260,2774,train,0
4261,2775,train,1
4262,2776,train,1
4263,2777,test,0
4264,2778,train,1
4265,2779,valid,1
4266,2780,test,0
4267,2781,valid,0
4268,2782,test,1
4269,2783,train,0
4270,2784,train,1
4271,447,train,0
4272,8,train,0
4273,2785,train,1
4274,2786,valid,0
4275,2787,train,1
4276,8,train,0
4277,8,train,1
4278,8,train,0
4279,2788,test,0
4280,2578,valid,0
4281,2789,train,0
4282,2790,train,1
4283,2791,train,1
4284,2792,train,1
4285,8,train,1
4286,2793,valid,1
4287,8,train,1
4288,8,train,0
4289,2794,train,0
4290,8,train,0
4291,2795,train,1
4292,2796,valid,0
4293,2797,test,1
4294,2798,train,0
4295,2799,train,0
4296,2800,test,0
4297,366,test,0
4298,2801,train,1
4299,2802,train,0
4300,2803,train,0
4301,8,train,0
4302,2804,train,1
4303,2805,train,0
4304,2806,train,1
4305,2807,train,0
4306,2808,train,0
4307,8,train,1
4308,566,valid,0
4309,331,train,0
4310,286,valid,1
4311,1055,valid,1
4312,8,train,0
4313,2809,train,1
4314,722,train,1
4315,1941,train,0
4316,2810,train,0
4317,1055,valid,1
4318,2811,train,1
4319,2812,train,0
4320,8,train,1
4321,8,train,0
4322,1973,train,1
4323,2813,train,0
4324,2814,train,0
4325,8,train,0
4326,2815,train,1
4327,2816,train,0
4328,2817,train,0
4329,2818,train,1
4330,2819,train,1
4331,8,train,1
4332,2820,train,0
4333,2821,valid,0
4334,2822,train,0
4335,1695,train,1
4336,2823,train,1
4337,2824,train,1
4338,8,train,0
4339,8,train,0
4340,833,valid,0
4341,2825,train,0
4342,115,test,1
4343,253,train,0
4344,8,train,1
4345,2826,train,1
4346,209,valid,0
4347,2123,train,1
4348,2827,valid,0
4349,8,train,1
4350,2828,test,0
4351,2829,train,0
4352,1287,train,0
4353,2830,valid,1
4354,2831,train,0
4355,2832,train,0
4356,1366,train,0
4357,930,valid,0
4358,2833,test,0
4359,8,train,0
4360,2834,train,1
4361,2835,train,0
4362,2836,test,1
4363,452,test,0
4364,1115,train,1
4365,2837,train,1
4366,2838,train,1
4367,2839,train,1
4368,2840,train,1
4369,2841,train,1
4370,2842,train,1
4371,2843,train,1
4372,2844,valid,1
4373,1084,train,0
4374,1850,train,1
4375,2845,test,1
4376,8,train,0
4377,354,train,1
4378,2846,valid,0
4379,8,train,1
4380,989,train,0
4381,250,valid,0
4382,2847,test,0
4383,2848,train,0
4384,2849,train,0
4385,8,train,0
4386,2850,train,0
4387,8,train,1
4388,2851,train,1
4389,2852,train,0
4390,2853,train,1
4391,1858,train,1
4392,288,valid,1
4393,2854,train,0
4394,8,train,1
4395,8,train,0
4396,2855,train,1
4397,8,train,1
4398,2856,train,0
4399,2857,train,1
4400,2858,train,1
4401,2859,valid,0
4402,2860,valid,0
4403,2861,train,1
4404,1382,train,0
4405,8,train,0
4406,2862,test,0
4407,2863,train,1
4408,8,train,1
4409,2864,train,0
4410,2865,train,0
4411,2866,train,1
4412,2867,train,1
4413,8,train,1
4414,918,train,0
4415,2868,valid,1
4416,2869,test,1
4417,8,train,0
4418,2745,train,0
4419,2870,valid,0
4420,2871,train,1
4421,2872,train,1
4422,8,train,0
4423,2873,train,1
4424,2874,test,0
4425,2875,train,0
4426,2876,train,0
4427,2877,train,1
4428,2878,train,0
4429,2879,train,0
4430,2880,train,0
4431,553,train,0
4432,2881,train,0
4433,2882,train,0
4434,8,train,0
4435,8,train,0
4436,2883,train,1
4437,2884,train,0
4438,366,test,1
4439,8,train,1
4440,2885,train,1
4441,2602,train,1
4442,2886,train,1
4443,2887,train,0
4444,8,train,0
4445,8,train,1
4446,2888,train,1
4447,2889,train,0
4448,2890,train,1
4449,8,train,1
4450,2891,train,1
4451,8,train,0
4452,1905,valid,0
4453,2892,valid,0
4454,8,train,0
4455,2893,test,0
4456,2894,train,0
4457,2895,train,1
4458,2896,train,0
4459,2897,train,0
4460,2898,train,0
4461,2899,train,0
4462,2900,train,0
4463,2901,train,0
4464,452,test,0
4465,8,train,0
4466,2902,train,0
4467,8,train,0
4468,443,valid,0
4469,2903,train,0
4470,2904,train,1
4471,2905,train,1
4472,2906,valid,1
4473,2907,test,1
4474,1837,train,0
4475,2356,train,0
4476,2908,train,0
4477,2909,train,0
4478,8,train,0
4479,2910,train,1
4480,2911,valid,0
